Date,State,TotalSamples,Negative,Positive
2020-06-11,Gujarat,272924,,22067
2020-06-11,Haryana,162967,151060,5968
2020-06-11,Himachal Pradesh,50222,49465,470
2020-06-11,Jammu and Kashmir,247267,242693,4574
2020-06-11,Jharkhand,99931,98332,1599
2020-06-11,Karnataka,416506,402105,6245
2020-06-11,Kerala,135974,130857,2245
2020-06-11,Ladakh,10855,8222,135
2020-06-11,Madhya Pradesh,233740,217860,10241
2020-06-11,Maharashtra,610790,509990,94041
2020-06-11,Manipur,20528,,366
2020-06-11,Meghalaya,11889,,44
2020-06-11,Mizoram,3152,,104
2020-06-11,Nagaland,5667,4198,130
2020-06-11,Odisha,188743,,3386
2020-06-11,Puducherry,9250,8979,168
2020-06-11,Punjab,154498,,2887
2020-06-11,Rajasthan,558064,542256,11838
2020-06-11,Sikkim,6692,6063,12
2020-06-11,Tamil Nadu,655675,616395,38716
2020-06-11,Tripura,41389,40474,915
2020-06-11,Uttar Pradesh,420669,405442,12088
2020-06-11,Uttarakhand,41888,34604,1637
2020-06-11,West Bengal,306941,,9768
2020-06-12,Andaman and Nicobar Islands,10697,,38
2020-06-12,Andhra Pradesh,522093,516457,4402
2020-06-12,Arunachal Pradesh,14047,12119,87
2020-06-12,Assam,188090,177989,3498
2020-06-12,Bihar,116671,,6043
2020-06-12,Chandigarh,5708,5342,334
2020-06-12,Chhattisgarh,98603,95965,1429
2020-06-12,Delhi,277463,,36824
2020-06-12,Goa,39298,,463
2020-06-12,Gujarat,278137,,22562
2020-06-12,Haryana,167501,155395,6334
2020-06-12,Himachal Pradesh,51420,50793,486
2020-06-12,Jammu and Kashmir,254059,249329,4730
2020-06-12,Jharkhand,102092,100436,1656
2020-06-12,Karnataka,426341,411244,6516
2020-06-12,Kerala,140457,134743,2323
2020-06-12,Ladakh,10986,8460,239
2020-06-12,Madhya Pradesh,241461,224064,10443
2020-06-12,Maharashtra,626521,521942,97648
2020-06-12,Meghalaya,12219,,44
2020-06-12,Nagaland,6104,4593,156
2020-06-12,Odisha,192576,,3477
2020-06-12,Puducherry,9658,9351,175
2020-06-12,Punjab,165548,,2986
2020-06-12,Rajasthan,571543,556040,12068
2020-06-12,Sikkim,5157,4830,26
2020-06-12,Tamil Nadu,673906,632656,40698
2020-06-12,Tripura,40837,39877,960
2020-06-12,Uttar Pradesh,435601,421499,12619
2020-06-12,Uttarakhand,42783,35670,1692
2020-06-12,West Bengal,315699,,10244
2020-06-13,Andaman and Nicobar Islands,10955,,38
2020-06-13,Andhra Pradesh,536570,530712,4588
2020-06-13,Arunachal Pradesh,14518,12817,88
2020-06-13,Bihar,120086,,6183
2020-06-13,Chandigarh,5839,5459,345
2020-06-13,Chhattisgarh,101554,,1512
2020-06-13,Dadra and Nagar Haveli and Daman and Diu,17649,17021,28
2020-06-13,Delhi,283239,,38958
2020-06-13,Goa,40723,,523
2020-06-13,Gujarat,283623,,23079
2020-06-13,Haryana,171560,159333,6749
2020-06-13,Himachal Pradesh,52737,51106,493
2020-06-13,Jammu and Kashmir,260098,255220,4878
2020-06-13,Jharkhand,103905,102194,1711
2020-06-13,Karnataka,436518,420773,6824
2020-06-13,Kerala,144842,,2408
2020-06-13,Ladakh,11135,8814,437
2020-06-13,Madhya Pradesh,246973,231123,10641
2020-06-13,Maharashtra,643057,535252,101141
2020-06-13,Manipur,24046,,449
2020-06-13,Meghalaya,12560,,44
2020-06-13,Mizoram,3727,,107
2020-06-13,Nagaland,6466,4904,163
2020-06-13,Odisha,196456,,3723
2020-06-13,Puducherry,10008,9636,193
2020-06-13,Punjab,176533,,3063
2020-06-13,Rajasthan,584954,569314,12401
2020-06-13,Sikkim,5377,5029,62
2020-06-13,Tamil Nadu,691817,648545,42687
2020-06-13,Tripura,43972,42930,1042
2020-06-13,Uttar Pradesh,449616,433754,13118
2020-06-13,Uttarakhand,44040,36834,1759
2020-06-13,West Bengal,324707,,10698
2020-06-14,Andaman and Nicobar Islands,11356,,38
2020-06-14,Andhra Pradesh,552202,546050,4841
2020-06-14,Bihar,123629,,6355
2020-06-14,Chandigarh,5937,5563,350
2020-06-14,Chhattisgarh,103895,,1549
2020-06-14,Dadra and Nagar Haveli and Daman and Diu,18445,17813,31
2020-06-14,Delhi,290592,,41182
2020-06-14,Goa,41835,,564
2020-06-14,Gujarat,288565,,23590
2020-06-14,Haryana,185722,172678,7208
2020-06-14,Himachal Pradesh,53946,53301,518
2020-06-14,Jammu and Kashmir,266163,261122,5041
2020-06-14,Jharkhand,106104,104343,1761
2020-06-14,Karnataka,443969,427608,7000
2020-06-14,Kerala,149164,,2462
2020-06-14,Ladakh,11135,9087,539
2020-06-14,Madhya Pradesh,252762,236649,10802
2020-06-14,Maharashtra,659481,548250,104568
2020-06-14,Manipur,25226,,458
2020-06-14,Mizoram,4327,,112
2020-06-14,Nagaland,6478,5155,168
2020-06-14,Odisha,200014,,3909
2020-06-14,Puducherry,10321,9872,206
2020-06-14,Punjab,182225,,3140
2020-06-14,Rajasthan,598920,583279,12694
2020-06-14,Sikkim,5664,5177,67
2020-06-14,Tamil Nadu,710599,665401,44661
2020-06-14,Tripura,46015,44940,1075
2020-06-14,Uttar Pradesh,467702,442598,13615
2020-06-14,Uttarakhand,45344,37554,1816
2020-06-14,West Bengal,333733,,11087
2020-06-15,Andaman and Nicobar Islands,11518,,41
2020-06-15,Andhra Pradesh,567375,560919,5087
2020-06-15,Arunachal Pradesh,15453,13610,95
2020-06-15,Assam,217088,,4158
2020-06-15,Bihar,127126,,6581
2020-06-15,Chandigarh,6027,5643,357
2020-06-15,Chhattisgarh,107172,,1715
2020-06-15,Dadra and Nagar Haveli and Daman and Diu,23835,23072,38
2020-06-15,Delhi,296697,,42829
2020-06-15,Goa,42703,,592
2020-06-15,Gujarat,292909,,24104
2020-06-15,Haryana,189914,176741,7722
2020-06-15,Himachal Pradesh,54484,53923,556
2020-06-15,Jammu and Kashmir,271416,266196,5220
2020-06-15,Jharkhand,108576,106783,1793
2020-06-15,Karnataka,449331,432346,7213
2020-06-15,Kerala,151686,,2544
2020-06-15,Ladakh,11260,9456,555
2020-06-15,Madhya Pradesh,258040,242117,10935
2020-06-15,Maharashtra,671348,557161,107958
2020-06-15,Manipur,26458,,490
2020-06-15,Meghalaya,13353,,44
2020-06-15,Mizoram,4919,,117
2020-06-15,Nagaland,7132,5642,177
2020-06-15,Odisha,202513,,4055
2020-06-15,Puducherry,10486,10231,214
2020-06-15,Punjab,188699,,3267
2020-06-15,Rajasthan,609296,594991,12981
2020-06-15,Sikkim,5762,5521,68
2020-06-15,Tamil Nadu,729002,681961,46504
2020-06-15,Tripura,47683,46599,1084
2020-06-15,Uttar Pradesh,466081,,14091
2020-06-15,Uttarakhand,46573,38643,1836
2020-06-15,West Bengal,343242,,11494
2020-06-16,Andaman and Nicobar Islands,11809,,44
2020-06-16,Andhra Pradesh,583286,576566,5280
2020-06-16,Arunachal Pradesh,16158,14339,99
2020-06-16,Assam,227109,,4319
2020-06-16,Bihar,130783,,6736
2020-06-16,Chandigarh,6115,5727,358
2020-06-16,Chhattisgarh,110062,,1784
2020-06-16,Dadra and Nagar Haveli and Daman and Diu,24492,23695,51
2020-06-16,Delhi,304483,,44688
2020-06-16,Goa,44378,,629
2020-06-16,Gujarat,296335,,24628
2020-06-16,Haryana,193421,180051,8272
2020-06-16,Himachal Pradesh,56106,55333,560
2020-06-16,Jammu and Kashmir,276174,270876,5298
2020-06-16,Jharkhand,110813,108974,1839
2020-06-16,Karnataka,457267,439654,7530
2020-06-16,Kerala,157117,,2623
2020-06-16,Ladakh,11537,9660,649
2020-06-16,Madhya Pradesh,263983,247196,11083
2020-06-16,Maharashtra,686488,569863,110744
2020-06-16,Meghalaya,13878,,44
2020-06-16,Mizoram,5524,,121
2020-06-16,Nagaland,7835,6232,179
2020-06-16,Odisha,205501,,4163
2020-06-16,Puducherry,10929,10511,233
2020-06-16,Punjab,198211,,3371
2020-06-16,Rajasthan,622334,606279,13216
2020-06-16,Sikkim,6192,5715,68
2020-06-16,Tamil Nadu,748244,699645,48019
2020-06-16,Telangana,44431,39025,5406
2020-06-16,Tripura,49208,48118,1090
2020-06-16,Uttar Pradesh,480047,,14598
2020-06-16,Uttarakhand,47870,39552,1912
2020-06-16,West Bengal,351754,,11909
2020-06-17,Andaman and Nicobar Islands,12239,,44
2020-06-17,Andhra Pradesh,598474,591403,5555
2020-06-17,Arunachal Pradesh,16630,14698,103
2020-06-17,Assam,235214,,4605
2020-06-17,Bihar,134402,,6889
2020-06-17,Chandigarh,6233,5830,368
2020-06-17,Chhattisgarh,113613,,1864
2020-06-17,Dadra and Nagar Haveli and Daman and Diu,25575,24650,58
2020-06-17,Delhi,312576,,47102
2020-06-17,Goa,45685,,656
2020-06-17,Gujarat,303671,,25148
2020-06-17,Haryana,197703,183395,8832
2020-06-17,Himachal Pradesh,57479,56861,585
2020-06-17,Jammu and Kashmir,282268,276862,5406
2020-06-17,Jharkhand,113004,111109,1895
2020-06-17,Karnataka,464798,446448,7734
2020-06-17,Kerala,161829,,2698
2020-06-17,Ladakh,11626,9833,687
2020-06-17,Madhya Pradesh,271205,253474,11244
2020-06-17,Manipur,29865,,552
2020-06-17,Meghalaya,14316,,43
2020-06-17,Mizoram,6035,,121
2020-06-17,Nagaland,8387,,193
2020-06-17,Odisha,208472,,4338
2020-06-17,Puducherry,11356,10920,257
2020-06-17,Punjab,208408,,3497
2020-06-17,Rajasthan,637937,620217,13542
2020-06-17,Sikkim,6349,6004,70
2020-06-17,Tamil Nadu,773707,722830,50193
2020-06-17,Telangana,45911,40236,5675
2020-06-17,Tripura,50268,49135,1133
2020-06-17,Uttar Pradesh,496206,,15181
2020-06-17,Uttarakhand,49462,40434,1985
2020-06-17,West Bengal,360976,,12300
2020-06-18,Andaman and Nicobar Islands,12622,,45
2020-06-18,Andhra Pradesh,612397,604901,5854
2020-06-18,Arunachal Pradesh,16630,14698,103
2020-06-18,Assam,246590,,4861
2020-06-18,Bihar,139584,,6993
2020-06-18,Chandigarh,6315,5912,373
2020-06-18,Chhattisgarh,116329,,1946
2020-06-18,Dadra and Nagar Haveli and Daman and Diu,26752,25461,69
2020-06-18,Delhi,321302,,49979
2020-06-18,Goa,46996,,705
2020-06-18,Gujarat,308744,,25658
2020-06-18,Haryana,202808,187303,9218
2020-06-18,Himachal Pradesh,59214,58063,595
2020-06-18,Jammu and Kashmir,289027,283472,5555
2020-06-18,Jharkhand,115186,113267,1919
2020-06-18,Karnataka,473507,454476,7944
2020-06-18,Kerala,169035,,2795
2020-06-18,Ladakh,12082,9901,687
2020-06-18,Madhya Pradesh,277451,260395,11426
2020-06-18,Maharashtra,719637,595843,123794
2020-06-18,Manipur,30476,,606
2020-06-18,Meghalaya,14647,,43
2020-06-18,Mizoram,6661,,130
2020-06-18,Nagaland,9039,7567,193
2020-06-18,Odisha,212224,,4512
2020-06-18,Puducherry,11679,11230,285
2020-06-18,Punjab,219528,,3615
2020-06-18,Rajasthan,654816,636216,13857
2020-06-18,Tamil Nadu,800443,747428,52334
2020-06-18,Tripura,51495,50341,1154
2020-06-18,Uttar Pradesh,515280,,15785
2020-06-18,Uttarakhand,50796,42008,2079
2020-06-18,West Bengal,370291,,12735
2020-06-19,Andaman and Nicobar Islands,12930,,47
2020-06-19,Andhra Pradesh,630006,622045,7961
2020-06-19,Arunachal Pradesh,18008,14698,135
2020-06-19,Assam,258797,,4904
2020-06-19,Bihar,145562,,7178
2020-06-19,Chandigarh,6438,6032,375
2020-06-19,Chhattisgarh,120523,115197,2018
2020-06-19,Delhi,334376,,53116
2020-06-19,Goa,49718,,725
2020-06-19,Gujarat,314301,,26198
2020-06-19,Haryana,207675,192082,9743
2020-06-19,Himachal Pradesh,60814,59675,627
2020-06-19,Jammu and Kashmir,295202,289522,5680
2020-06-19,Jharkhand,117569,115608,1961
2020-06-19,Karnataka,484060,464338,8281
2020-06-19,Kerala,173729,,2913
2020-06-19,Ladakh,12516,10091,744
2020-06-19,Madhya Pradesh,282674,267247,11582
2020-06-19,Maharashtra,737597,609968,120504
2020-06-19,Manipur,32093,,681
2020-06-19,Meghalaya,15104,,43
2020-06-19,Mizoram,7496,,130
2020-06-19,Nagaland,10102,8213,198
2020-06-19,Odisha,216607,,4677
2020-06-19,Puducherry,11992,11486,301
2020-06-19,Punjab,227012,,3832
2020-06-19,Rajasthan,667643,650510,14156
2020-06-19,Sikkim,6882,6500,70
2020-06-19,Tamil Nadu,827980,772937,54449
2020-06-19,Telangana,50569,44043,6526
2020-06-19,Tripura,52752,51571,1181
2020-06-19,Uttar Pradesh,532505,,16594
2020-06-19,Uttarakhand,53155,43438,2127
2020-06-19,West Bengal,380612,,13090
2020-06-20,Andaman and Nicobar Islands,13320,,47
2020-06-20,Andhra Pradesh,652377,643925,8452
2020-06-20,Arunachal Pradesh,18521,16827,135
2020-06-20,Assam,273047,,5006
2020-06-20,Bihar,151148,,7380
2020-06-20,Chandigarh,6578,6162,390
2020-06-20,Chhattisgarh,123983,,2076
2020-06-20,Dadra and Nagar Haveli and Daman and Diu,27617,26901,93
2020-06-20,Delhi,351909,,56746
2020-06-20,Goa,51404,,754
2020-06-20,Gujarat,319414,,26737
2020-06-20,Haryana,212430,196836,10223
2020-06-20,Himachal Pradesh,62580,61662,656
2020-06-20,Jammu and Kashmir,301209,295375,5834
2020-06-20,Jharkhand,120892,117722,2024
2020-06-20,Karnataka,493893,473357,8697
2020-06-20,Kerala,178559,,3040
2020-06-20,Ladakh,12838,10307,836
2020-06-20,Madhya Pradesh,290831,273628,11724
2020-06-20,Maharashtra,756809,624869,124331
2020-06-20,Meghalaya,15346,,43
2020-06-20,Mizoram,8284,,140
2020-06-20,Nagaland,9128, ,201
2020-06-20,Odisha,219774,,4856
2020-06-20,Puducherry,12409,11866,353
2020-06-20,Punjab,235700,,3952
2020-06-20,Rajasthan,683017,664383,14537
2020-06-20,Sikkim,7183,6932,70
2020-06-20,Tamil Nadu,861211,803824,56845
2020-06-20,Telangana,53757,46685,7072
2020-06-20,Tripura,53905,52716,1189
2020-06-20,Uttar Pradesh,542972,,17135
2020-06-20,Uttarakhand,54512,45131,2278
2020-06-20,West Bengal,390942,,13531
2020-06-21,Andaman and Nicobar Islands,13434,,48
2020-06-21,Andhra Pradesh,676828,667899,8929
2020-06-21,Arunachal Pradesh,19154,17100,139
2020-06-21,Assam,288306,,5388
2020-06-21,Bihar,156926,,7602
2020-06-21,Chandigarh,6677,6243,404
2020-06-21,Chhattisgarh,126246,121044,2273
2020-06-21,Dadra and Nagar Haveli and Daman and Diu,27839,27241,97
2020-06-21,Delhi,370014,,59746
2020-06-21,Goa,52301,,818
2020-06-21,Gujarat,324874,,27317
2020-06-21,Haryana,217797,201984,10635
2020-06-21,Himachal Pradesh,64338,62882,673
2020-06-21,Jammu and Kashmir,307638,301682,5956
2020-06-21,Jharkhand,121770,119681,2089
2020-06-21,Karnataka,506765,485345,9150
2020-06-21,Kerala,183201,,3173
2020-06-21,Ladakh,12838,10398,837
2020-06-21,Madhya Pradesh,296943,280480,11903
2020-06-21,Maharashtra,775958,639731,128205
2020-06-21,Manipur,35943,,841
2020-06-21,Mizoram,8718,,141
2020-06-21,Nagaland,9971,,211
2020-06-21,Odisha,224402,,5160
2020-06-21,Puducherry,12781,12233,389
2020-06-21,Punjab,240803,,4074
2020-06-21,Rajasthan,699126,680233,14930
2020-06-21,Sikkim,9354,8803,70
2020-06-21,Tamil Nadu,892612,832720,59377
2020-06-21,Telangana,57054,49252,7802
2020-06-21,Tripura,54983,53759,1224
2020-06-21,Uttar Pradesh,560697,,17731
2020-06-21,Uttarakhand,55819,46286,2324
2020-06-21,West Bengal,401491,,13945
2020-06-22,Andaman and Nicobar Islands,13511,,48
2020-06-22,Andhra Pradesh,693548,684176,9372
2020-06-22,Arunachal Pradesh,19799,18123,148
2020-06-22,Assam,301557,,5586
2020-06-22,Bihar,163476,,7808
2020-06-22,Chandigarh,6745,6301,410
2020-06-22,Chhattisgarh,129731,124679,2302
2020-06-22,Dadra and Nagar Haveli and Daman and Diu,28364,27572,112
2020-06-22,Delhi,384696,,62655
2020-06-22,Goa,53050,,864
2020-06-22,Gujarat,329343,,27880
2020-06-22,Haryana,222948,206436,11025
2020-06-22,Himachal Pradesh,65189,64324,727
2020-06-22,Jammu and Kashmir,313687,307599,6088
2020-06-22,Jharkhand,124008,121868,2140
2020-06-22,Karnataka,515969,493921,9399
2020-06-22,Kerala,185903,,3311
2020-06-22,Ladakh,13018,10715,847
2020-06-22,Madhya Pradesh,302673,286516,12078
2020-06-22,Maharashtra,789016,649446,132075
2020-06-22,Manipur,38286,,898
2020-06-22,Meghalaya,16296,,44
2020-06-22,Mizoram,9277,,142
2020-06-22,Nagaland,10599,,280
2020-06-22,Odisha,227860,,5303
2020-06-22,Puducherry,13037,12526,407
2020-06-22,Punjab,246760,,4235
2020-06-22,Rajasthan,709592,691507,15232
2020-06-22,Sikkim,9449,,78
2020-06-22,Tamil Nadu,919204,856475,62087
2020-06-22,Telangana,60243,51569,8674
2020-06-22,Tripura,56035,54795,1240
2020-06-22,Uttar Pradesh,574304,,18322
2020-06-22,Uttarakhand,56724,47852,2401
2020-06-22,West Bengal,410854,,14358
2020-06-23,Andaman and Nicobar Islands,13723,,50
2020-06-23,Andhra Pradesh,714187,704353,9834
2020-06-23,Arunachal Pradesh,20398,18571,158
2020-06-23,Assam,323258,,5853
2020-06-23,Bihar,169401,,7974
2020-06-23,Chandigarh,6840,6390,415
2020-06-23,Chhattisgarh,133753,127831,2356
2020-06-23,Dadra and Nagar Haveli and Daman and Diu,29072,28096,121
2020-06-23,Delhi,401648,,66602
2020-06-23,Goa,54781,,909
2020-06-23,Gujarat,334326,,28429
2020-06-23,Haryana,226951,210998,11520
2020-06-23,Himachal Pradesh,67020,65803,775
2020-06-23,Jammu and Kashmir,319664,313428,6236
2020-06-23,Jharkhand,126007,123814,2193
2020-06-23,Karnataka,526538,503734,9721
2020-06-23,Kerala,192059,,3452
2020-06-23,Ladakh,13118,10927,932
2020-06-23,Madhya Pradesh,307812,291733,12261
2020-06-23,Maharashtra,804726,662098,142628
2020-06-23,Manipur,40829,,921
2020-06-23,Meghalaya,16637,,46
2020-06-23,Mizoram,9840,,142
2020-06-23,Nagaland,11173,,330
2020-06-23,Odisha,231356,,5470
2020-06-23,Puducherry,13435,12835,426
2020-06-23,Punjab,255380,,4397
2020-06-23,Rajasthan,726077,706363,15627
2020-06-23,Sikkim,9594,,79
2020-06-23,Tamil Nadu,944352,879176,64603
2020-06-23,Telangana,63249,53696,9553
2020-06-23,Tripura,56901,55638,1263
2020-06-23,Uttar Pradesh,588186,,18893
2020-06-23,Uttarakhand,58338,49478,2505
2020-06-23,West Bengal,420277,,14728
2020-06-24,Andaman and Nicobar Islands,13994,,56
2020-06-24,Andhra Pradesh,750234,739903,10331
2020-06-24,Arunachal Pradesh,20938,18979,160
2020-06-24,Assam,336091,,6282
2020-06-24,Bihar,175103,,8180
2020-06-24,Chandigarh,6981,6528,420
2020-06-24,Chhattisgarh,137400,132332,2419
2020-06-24,Dadra and Nagar Haveli and Daman and Diu,29403,28697,134
2020-06-24,Delhi,420707,,70390
2020-06-24,Goa,56925,,951
2020-06-24,Gujarat,340080,,29001
2020-06-24,Haryana,231673,214896,12010
2020-06-24,Himachal Pradesh,68899,67420,806
2020-06-24,Jammu and Kashmir,326430,320008,6422
2020-06-24,Jharkhand,128214,125995,2219
2020-06-24,Karnataka,539247,515388,10118
2020-06-24,Kerala,197567,,3604
2020-06-24,Ladakh,13313,11191,932
2020-06-24,Madhya Pradesh,314978,298712,12448
2020-06-24,Maharashtra,826139,679328,146811
2020-06-24,Manipur,43477,,970
2020-06-24,Meghalaya,17115,,46
2020-06-24,Mizoram,10486,,145
2020-06-24,Nagaland,11867,,347
2020-06-24,Odisha,235627,,5752
2020-06-24,Puducherry,13861,13171,489
2020-06-24,Punjab,260857,,4627
2020-06-24,Rajasthan,740855,721511,16009
2020-06-24,Sikkim,9849,,83
2020-06-24,Tamil Nadu,976431,908292,67468
2020-06-24,Telangana,67318,56874,10444
2020-06-24,Tripura,57753,56490,1263
2020-06-24,Uttar Pradesh,603390,,19557
2020-06-24,Uttarakhand,59616,50950,2568
2020-06-24,West Bengal,429766,,15173
2020-06-25,Andaman and Nicobar Islands,14277,,59
2020-06-25,Andhra Pradesh,769319,758435,10884
2020-06-25,Arunachal Pradesh,21274,19298,172
2020-06-25,Assam,351753,,6646
2020-06-25,Bihar,181737,,8381
2020-06-25,Chandigarh,7072,6618,423
2020-06-25,Chhattisgarh,142090,,2456
2020-06-25,Dadra and Nagar Haveli and Daman and Diu,30188,29015,154
2020-06-25,Delhi,438012,,73780
2020-06-25,Goa,58584,,995
2020-06-25,Gujarat,345278,,29578
2020-06-25,Haryana,236898,219064,12463
2020-06-25,Himachal Pradesh,71078,69917,839
2020-06-25,Jammu and Kashmir,332445,325896,6549
2020-06-25,Jharkhand,131169,128908,2261
2020-06-25,Karnataka,553325,527731,10560
2020-06-25,Kerala,203574,,3727
2020-06-25,Ladakh,13521,11285,941
2020-06-25,Madhya Pradesh,321595,305182,12595
2020-06-25,Maharashtra,850410,698587,151823
2020-06-25,Manipur,45253,,1056
2020-06-25,Meghalaya,17591,,46
2020-06-25,Mizoram,11672,,145
2020-06-25,Nagaland,12546,,355
2020-06-25,Odisha,239815,,5962
2020-06-25,Puducherry,14267,13474,532
2020-06-25,Punjab,269037,,4769
2020-06-25,Rajasthan,757137,737395,16296
2020-06-25,Sikkim,10025,,85
2020-06-25,Tamil Nadu,1008974,937412,70977
2020-06-25,Telangana,70934,59570,11364
2020-06-25,Tripura,59025,57730,1295
2020-06-25,Uttar Pradesh,620954,,20193
2020-06-25,Uttarakhand,61165,52289,2642
2020-06-25,West Bengal,439258,,15648
2020-06-26,Andaman and Nicobar Islands,14583,,72
2020-06-26,Andhra Pradesh,791624,780135,11489
2020-06-26,Arunachal Pradesh,21890,19877,174
2020-06-26,Assam,362713,,6646
2020-06-26,Bihar,189643,,8611
2020-06-26,Chandigarh,7201,6746,424
2020-06-26,Chhattisgarh,144828,,2545
2020-06-26,Dadra and Nagar Haveli and Daman and Diu,30602,29864,169
2020-06-26,Delhi,459156,,77240
2020-06-26,Goa,60350,,1039
2020-06-26,Gujarat,351179,321021,30158
2020-06-26,Haryana,241941,223797,12884
2020-06-26,Himachal Pradesh,72688,71426,864
2020-06-26,Jammu and Kashmir,338903,332141,6762
2020-06-26,Jharkhand,133082,130788,2294
2020-06-26,Karnataka,568058,541548,11005
2020-06-26,Kerala,209456,,3877
2020-06-26,Ladakh,13636,11563,946
2020-06-26,Madhya Pradesh,329079,312463,12798
2020-06-26,Maharashtra,873570,717113,156457
2020-06-26,Meghalaya,18103,,48
2020-06-26,Mizoram,12753,,147
2020-06-26,Nagaland,13085,,371
2020-06-26,Odisha,244588,,6180
2020-06-26,Puducherry,14689,13908,565
2020-06-26,Punjab,276919,,4957
2020-06-26,Rajasthan,770174,750535,16660
2020-06-26,Sikkim,10212,,86
2020-06-26,Tamil Nadu,1042649,967356,74622
2020-06-26,Telangana,75308,62959,12349
2020-06-26,Tripura,60199,58869,1330
2020-06-26,Uttar Pradesh,642833,,20943
2020-06-26,Uttarakhand,62500,54007,2725
2020-06-26,West Bengal,448795,,16190
2020-06-27,Andaman and Nicobar Islands,14851,,73
2020-06-27,Andhra Pradesh,816082,803797,12285
2020-06-27,Arunachal Pradesh,22623,20209,177
2020-06-27,Assam,374519,,6919
2020-06-27,Bihar,198385,,8859
2020-06-27,Chandigarh,7342,6883,427
2020-06-27,Chhattisgarh,152874,,2602
2020-06-27,Dadra and Nagar Haveli and Daman and Diu,31015,30316,184
2020-06-27,Delhi,478336,,80188
2020-06-27,Goa,61687,,1128
2020-06-27,Gujarat,357148,,30773
2020-06-27,Haryana,247139,228275,13427
2020-06-27,Himachal Pradesh,74764,73722,894
2020-06-27,Jammu and Kashmir,345426,338460,6966
2020-06-27,Jharkhand,135276,132937,2339
2020-06-27,Karnataka,581635,554095,11923
2020-06-27,Kerala,215243,,4072
2020-06-27,Ladakh,13717,11775,960
2020-06-27,Madhya Pradesh,337041,320258,12965
2020-06-27,Maharashtra,900423,738255,162168
2020-06-27,Manipur,48220,,1092
2020-06-27,Meghalaya,18288,17741,48
2020-06-27,Mizoram,12846,,150
2020-06-27,Nagaland,14217,,387
2020-06-27,Odisha,249902,,6350
2020-06-27,Puducherry,15225,14380,654
2020-06-27,Punjab,284431,,5056
2020-06-27,Rajasthan,784803,764966,16944
2020-06-27,Sikkim,10219,,87
2020-06-27,Tamil Nadu,1077454,998543,78335
2020-06-27,Telangana,79231,65795,13436
2020-06-27,Tripura,61194,59855,1339
2020-06-27,Uttar Pradesh,663096,,21549
2020-06-27,Uttarakhand,63960,54918,2791
2020-06-27,West Bengal,458343,,16711
2020-06-28,Andaman and Nicobar Islands,15094,,83
2020-06-28,Andhra Pradesh,841860,828762,13098
